job_id,job_title,job_role,resume_id,resume_category,experience_level,similarity_score,rank
1755814428378656,Research Scientist,Research Analyst,89413122,INFORMATION-TECHNOLOGY,Mid,0.1165,5
683109949522994,HR Coordinator,Benefits Coordinator,18084150,HR,Senior,0.3539,1
683109949522994,HR Coordinator,Benefits Coordinator,72231872,HR,Mid,0.3483,2
683109949522994,HR Coordinator,Benefits Coordinator,15041689,HR,Senior,0.3261,3
683109949522994,HR Coordinator,Benefits Coordinator,14225422,HR,Senior,0.3246,4
683109949522994,HR Coordinator,Benefits Coordinator,18316239,HR,Mid,0.3225,5
1167879909510344,Copywriter,Technical Copywriter,22450718,INFORMATION-TECHNOLOGY,Junior,0.1201,1
1167879909510344,Copywriter,Technical Copywriter,46260230,INFORMATION-TECHNOLOGY,Mid,0.1164,2
1167879909510344,Copywriter,Technical Copywriter,13149176,ENGINEERING,Senior,0.11,3
1167879909510344,Copywriter,Technical Copywriter,61579998,ENGINEERING,Junior,0.105,4
1167879909510344,Copywriter,Technical Copywriter,91635250,INFORMATION-TECHNOLOGY,Senior,0.1045,5
2005798851770406,Registered Nurse,Clinical Nurse Specialist,80053367,ACCOUNTANT,Mid,0.2056,1
2005798851770406,Registered Nurse,Clinical Nurse Specialist,48037995,INFORMATION-TECHNOLOGY,Mid,0.1439,2
2005798851770406,Registered Nurse,Clinical Nurse Specialist,16861758,HR,Senior,0.0961,3
2005798851770406,Registered Nurse,Clinical Nurse Specialist,15297298,INFORMATION-TECHNOLOGY,Senior,0.0938,4
2005798851770406,Registered Nurse,Clinical Nurse Specialist,35325329,INFORMATION-TECHNOLOGY,Entry,0.0883,5
1024239650965634,Digital Marketing Specialist,Email Marketing Specialist,30223363,INFORMATION-TECHNOLOGY,Senior,0.1471,1
1024239650965634,Digital Marketing Specialist,Email Marketing Specialist,27018550,HR,Senior,0.0893,2
1024239650965634,Digital Marketing Specialist,Email Marketing Specialist,27496514,HR,Senior,0.078,3
1024239650965634,Digital Marketing Specialist,Email Marketing Specialist,16186411,INFORMATION-TECHNOLOGY,Entry,0.0739,4
1024239650965634,Digital Marketing Specialist,Email Marketing Specialist,25930778,ENGINEERING,Senior,0.0728,5
2706760723906570,Digital Marketing Specialist,Email Marketing Specialist,30223363,INFORMATION-TECHNOLOGY,Senior,0.1471,1
2706760723906570,Digital Marketing Specialist,Email Marketing Specialist,27018550,HR,Senior,0.0893,2
2706760723906570,Digital Marketing Specialist,Email Marketing Specialist,27496514,HR,Senior,0.078,3
2706760723906570,Digital Marketing Specialist,Email Marketing Specialist,16186411,INFORMATION-TECHNOLOGY,Entry,0.0739,4
2706760723906570,Digital Marketing Specialist,Email Marketing Specialist,25930778,ENGINEERING,Senior,0.0728,5
1138738588707385,Sales Representative,Account Executive,25935030,ACCOUNTANT,Entry,0.2004,1
1138738588707385,Sales Representative,Account Executive,25547145,ACCOUNTANT,Junior,0.1863,2
1138738588707385,Sales Representative,Account Executive,30223363,INFORMATION-TECHNOLOGY,Senior,0.1697,3
1138738588707385,Sales Representative,Account Executive,43685045,ACCOUNTANT,Senior,0.1645,4
1138738588707385,Sales Representative,Account Executive,39855211,ENGINEERING,Senior,0.1631,5
1596745098543218,Teacher,Special Education Teacher,25824789,HR,Senior,0.1306,1
1596745098543218,Teacher,Special Education Teacher,80053367,ACCOUNTANT,Mid,0.1269,2
1596745098543218,Teacher,Special Education Teacher,18752129,INFORMATION-TECHNOLOGY,Junior,0.1209,3
1596745098543218,Teacher,Special Education Teacher,11957080,INFORMATION-TECHNOLOGY,Mid,0.1166,4
1596745098543218,Teacher,Special Education Teacher,25990239,INFORMATION-TECHNOLOGY,Mid,0.1148,5
1626328942749776,Web Designer,E-commerce Web Designer,13264796,ENGINEERING,Junior,0.1235,1
1626328942749776,Web Designer,E-commerce Web Designer,64017585,INFORMATION-TECHNOLOGY,Senior,0.1006,2
1626328942749776,Web Designer,E-commerce Web Designer,25935030,ACCOUNTANT,Entry,0.0851,3
1626328942749776,Web Designer,E-commerce Web Designer,33381211,INFORMATION-TECHNOLOGY,Junior,0.078,4
1626328942749776,Web Designer,E-commerce Web Designer,16186411,INFORMATION-TECHNOLOGY,Entry,0.0752,5
2477753739436954,UX/UI Designer,Interaction Designer,64017585,INFORMATION-TECHNOLOGY,Senior,0.0922,1
2477753739436954,UX/UI Designer,Interaction Designer,19796840,INFORMATION-TECHNOLOGY,Senior,0.0769,2
2477753739436954,UX/UI Designer,Interaction Designer,11957080,INFORMATION-TECHNOLOGY,Mid,0.0742,3
2477753739436954,UX/UI Designer,Interaction Designer,96029688,ENGINEERING,Senior,0.073,4
2477753739436954,UX/UI Designer,Interaction Designer,24647794,ENGINEERING,Senior,0.0719,5
155435957933239,Event Planner,Event Coordinator,25857360,INFORMATION-TECHNOLOGY,Senior,0.1192,1
155435957933239,Event Planner,Event Coordinator,32985311,ENGINEERING,Senior,0.1065,2
155435957933239,Event Planner,Event Coordinator,32947778,HR,Senior,0.0932,3
155435957933239,Event Planner,Event Coordinator,17681064,INFORMATION-TECHNOLOGY,Senior,0.0902,4
155435957933239,Event Planner,Event Coordinator,14496667,ACCOUNTANT,Senior,0.0884,5
1847413132756534,Copywriter,Technical Copywriter,22450718,INFORMATION-TECHNOLOGY,Junior,0.1201,1
1847413132756534,Copywriter,Technical Copywriter,46260230,INFORMATION-TECHNOLOGY,Mid,0.1164,2
1847413132756534,Copywriter,Technical Copywriter,13149176,ENGINEERING,Senior,0.11,3
1847413132756534,Copywriter,Technical Copywriter,61579998,ENGINEERING,Junior,0.105,4
1847413132756534,Copywriter,Technical Copywriter,91635250,INFORMATION-TECHNOLOGY,Senior,0.1045,5
2170284058561991,Landscape Designer,Sustainable Landscape Specialist,26834746,ENGINEERING,Senior,0.0755,1
2170284058561991,Landscape Designer,Sustainable Landscape Specialist,10712803,ENGINEERING,Senior,0.0656,2
2170284058561991,Landscape Designer,Sustainable Landscape Specialist,21038022,ENGINEERING,Senior,0.0596,3
2170284058561991,Landscape Designer,Sustainable Landscape Specialist,62071407,ENGINEERING,Senior,0.0538,4
2170284058561991,Landscape Designer,Sustainable Landscape Specialist,60004873,ENGINEERING,Senior,0.0487,5
84734451335202,Product Designer,Industrial Designer,12518008,ENGINEERING,Junior,0.1731,1
84734451335202,Product Designer,Industrial Designer,49127329,ENGINEERING,Senior,0.1642,2
84734451335202,Product Designer,Industrial Designer,31694970,ENGINEERING,Senior,0.1459,3
84734451335202,Product Designer,Industrial Designer,38314236,ENGINEERING,Mid,0.139,4
84734451335202,Product Designer,Industrial Designer,17926546,ENGINEERING,Mid,0.1387,5
330939034979113,Customer Success Manager,Customer Support Specialist,39855211,ENGINEERING,Senior,0.304,1
330939034979113,Customer Success Manager,Customer Support Specialist,25905275,INFORMATION-TECHNOLOGY,Mid,0.2855,2
330939034979113,Customer Success Manager,Customer Support Specialist,24230851,INFORMATION-TECHNOLOGY,Junior,0.2549,3
330939034979113,Customer Success Manager,Customer Support Specialist,25547145,ACCOUNTANT,Junior,0.2522,4
330939034979113,Customer Success Manager,Customer Support Specialist,25935030,ACCOUNTANT,Entry,0.242,5
2029985752555981,Interior Designer,Commercial Interior Designer,35651876,ENGINEERING,Senior,0.073,1
2029985752555981,Interior Designer,Commercial Interior Designer,13072019,ACCOUNTANT,Senior,0.0663,2
2029985752555981,Interior Designer,Commercial Interior Designer,51769822,HR,Senior,0.061,3
2029985752555981,Interior Designer,Commercial Interior Designer,39718499,INFORMATION-TECHNOLOGY,Junior,0.0593,4
2029985752555981,Interior Designer,Commercial Interior Designer,25749150,ACCOUNTANT,Senior,0.0582,5
311177168093746,Public Relations Specialist,Brand PR Specialist,22323967,HR,Senior,0.1015,1
311177168093746,Public Relations Specialist,Brand PR Specialist,18827609,HR,Entry,0.0777,2
311177168093746,Public Relations Specialist,Brand PR Specialist,30223363,INFORMATION-TECHNOLOGY,Senior,0.0679,3
311177168093746,Public Relations Specialist,Brand PR Specialist,16852973,HR,Senior,0.063,4
311177168093746,Public Relations Specialist,Brand PR Specialist,24020470,INFORMATION-TECHNOLOGY,Mid,0.0556,5
639167110680714,Back-End Developer,Server Developer,10089434,INFORMATION-TECHNOLOGY,Senior,0.1621,1
639167110680714,Back-End Developer,Server Developer,16186411,INFORMATION-TECHNOLOGY,Entry,0.159,2
639167110680714,Back-End Developer,Server Developer,18187364,INFORMATION-TECHNOLOGY,Senior,0.1496,3
639167110680714,Back-End Developer,Server Developer,26746496,INFORMATION-TECHNOLOGY,Entry,0.1496,4
639167110680714,Back-End Developer,Server Developer,28126340,INFORMATION-TECHNOLOGY,Mid,0.1368,5
2936209413298417,SEM Specialist,SEM Analyst,23497307,ENGINEERING,Senior,0.0831,1
2936209413298417,SEM Specialist,SEM Analyst,30223363,INFORMATION-TECHNOLOGY,Senior,0.08,2
2936209413298417,SEM Specialist,SEM Analyst,18067556,INFORMATION-TECHNOLOGY,Senior,0.0551,3
2936209413298417,SEM Specialist,SEM Analyst,14491649,ACCOUNTANT,Mid,0.0521,4
2936209413298417,SEM Specialist,SEM Analyst,22605864,ENGINEERING,Junior,0.0488,5
964471864877456,Content Writer,Content Strategist,11981094,ENGINEERING,Senior,0.0731,1
964471864877456,Content Writer,Content Strategist,28505854,ENGINEERING,Senior,0.0699,2
964471864877456,Content Writer,Content Strategist,22323967,HR,Senior,0.0664,3
964471864877456,Content Writer,Content Strategist,20674668,INFORMATION-TECHNOLOGY,Junior,0.0534,4
964471864877456,Content Writer,Content Strategist,37242217,INFORMATION-TECHNOLOGY,Mid,0.0502,5
1169967434762239,Pharmaceutical Sales Representative,Sales Representative,25547145,ACCOUNTANT,Junior,0.1874,1
1169967434762239,Pharmaceutical Sales Representative,Sales Representative,39855211,ENGINEERING,Senior,0.1448,2
1169967434762239,Pharmaceutical Sales Representative,Sales Representative,25935030,ACCOUNTANT,Entry,0.1353,3
1169967434762239,Pharmaceutical Sales Representative,Sales Representative,13264796,ENGINEERING,Junior,0.1226,4
1169967434762239,Pharmaceutical Sales Representative,Sales Representative,24230851,INFORMATION-TECHNOLOGY,Junior,0.1079,5
212957523491741,Business Analyst,Healthcare Business Analyst,18067556,INFORMATION-TECHNOLOGY,Senior,0.1273,1
212957523491741,Business Analyst,Healthcare Business Analyst,15802627,INFORMATION-TECHNOLOGY,Senior,0.1027,2
212957523491741,Business Analyst,Healthcare Business Analyst,15297298,INFORMATION-TECHNOLOGY,Senior,0.099,3
212957523491741,Business Analyst,Healthcare Business Analyst,35325329,INFORMATION-TECHNOLOGY,Entry,0.0983,4
212957523491741,Business Analyst,Healthcare Business Analyst,48037995,INFORMATION-TECHNOLOGY,Mid,0.0975,5
2822777389579450,Executive Assistant,Personal Assistant,15575117,HR,Senior,0.1832,1
2822777389579450,Executive Assistant,Personal Assistant,91697974,INFORMATION-TECHNOLOGY,Junior,0.1506,2
2822777389579450,Executive Assistant,Personal Assistant,32896934,HR,Senior,0.1489,3
2822777389579450,Executive Assistant,Personal Assistant,20417897,HR,Senior,0.1337,4
2822777389579450,Executive Assistant,Personal Assistant,25857360,INFORMATION-TECHNOLOGY,Senior,0.1336,5
1495798451103471,Civil Engineer,Structural Engineer,26834746,ENGINEERING,Senior,0.148,1
1495798451103471,Civil Engineer,Structural Engineer,31684925,ENGINEERING,Senior,0.1446,2
1495798451103471,Civil Engineer,Structural Engineer,30542184,ENGINEERING,Senior,0.1344,3
1495798451103471,Civil Engineer,Structural Engineer,18753367,ENGINEERING,Senior,0.1217,4
1495798451103471,Civil Engineer,Structural Engineer,31694970,ENGINEERING,Senior,0.1185,5
2718478916920607,Marketing Manager,Digital Marketing Manager,30223363,INFORMATION-TECHNOLOGY,Senior,0.1835,1
2718478916920607,Marketing Manager,Digital Marketing Manager,22323967,HR,Senior,0.1614,2
2718478916920607,Marketing Manager,Digital Marketing Manager,16852973,HR,Senior,0.0996,3
2718478916920607,Marketing Manager,Digital Marketing Manager,64017585,INFORMATION-TECHNOLOGY,Senior,0.0839,4
2718478916920607,Marketing Manager,Digital Marketing Manager,18827609,HR,Entry,0.0809,5
2344782493387176,Financial Advisor,Retirement Planner,15289348,ACCOUNTANT,Senior,0.1218,1
2344782493387176,Financial Advisor,Retirement Planner,30813919,ACCOUNTANT,Mid,0.0903,2
2344782493387176,Financial Advisor,Retirement Planner,14449423,ACCOUNTANT,Mid,0.0836,3
2344782493387176,Financial Advisor,Retirement Planner,14224370,ACCOUNTANT,Mid,0.0825,4
2344782493387176,Financial Advisor,Retirement Planner,20082776,ACCOUNTANT,Mid,0.0824,5
2486550293041316,Administrative Assistant,Executive Assistant,25857360,INFORMATION-TECHNOLOGY,Senior,0.2042,1
2486550293041316,Administrative Assistant,Executive Assistant,28419173,HR,Senior,0.1942,2
2486550293041316,Administrative Assistant,Executive Assistant,91697974,INFORMATION-TECHNOLOGY,Junior,0.1733,3
2486550293041316,Administrative Assistant,Executive Assistant,15575117,HR,Senior,0.1638,4
2486550293041316,Administrative Assistant,Executive Assistant,28614791,ACCOUNTANT,Mid,0.1575,5
2665951909589170,Marketing Manager,Digital Marketing Manager,30223363,INFORMATION-TECHNOLOGY,Senior,0.1835,1
2665951909589170,Marketing Manager,Digital Marketing Manager,22323967,HR,Senior,0.1614,2
2665951909589170,Marketing Manager,Digital Marketing Manager,16852973,HR,Senior,0.0996,3
2665951909589170,Marketing Manager,Digital Marketing Manager,64017585,INFORMATION-TECHNOLOGY,Senior,0.0839,4
2665951909589170,Marketing Manager,Digital Marketing Manager,18827609,HR,Entry,0.0809,5
617892066583620,Java Developer,Java Web Application Developer,16186411,INFORMATION-TECHNOLOGY,Entry,0.2366,1
617892066583620,Java Developer,Java Web Application Developer,83816738,INFORMATION-TECHNOLOGY,Entry,0.23,2
617892066583620,Java Developer,Java Web Application Developer,26746496,INFORMATION-TECHNOLOGY,Entry,0.2108,3
617892066583620,Java Developer,Java Web Application Developer,12763627,INFORMATION-TECHNOLOGY,Senior,0.1869,4
617892066583620,Java Developer,Java Web Application Developer,13385306,INFORMATION-TECHNOLOGY,Senior,0.1614,5
2911794769539474,Software Tester,Performance Tester,70089206,INFORMATION-TECHNOLOGY,Senior,0.1065,1
2911794769539474,Software Tester,Performance Tester,46260230,INFORMATION-TECHNOLOGY,Mid,0.0867,2
2911794769539474,Software Tester,Performance Tester,91635250,INFORMATION-TECHNOLOGY,Senior,0.0774,3
2911794769539474,Software Tester,Performance Tester,17641670,INFORMATION-TECHNOLOGY,Senior,0.073,4
2911794769539474,Software Tester,Performance Tester,22450718,INFORMATION-TECHNOLOGY,Junior,0.0702,5
1600497571699603,Landscape Architect,Residential Landscape Designer,14554542,ENGINEERING,Mid,0.0705,1
1600497571699603,Landscape Architect,Residential Landscape Designer,26834746,ENGINEERING,Senior,0.0662,2
1600497571699603,Landscape Architect,Residential Landscape Designer,10712803,ENGINEERING,Senior,0.0598,3
1600497571699603,Landscape Architect,Residential Landscape Designer,74236636,ENGINEERING,Senior,0.0494,4
1600497571699603,Landscape Architect,Residential Landscape Designer,60004873,ENGINEERING,Senior,0.0493,5
2611529839739989,Network Engineer,Network Administrator,35389360,ENGINEERING,Entry,0.2352,1
2611529839739989,Network Engineer,Network Administrator,22890839,ENGINEERING,Junior,0.1359,2
2611529839739989,Network Engineer,Network Administrator,13149176,ENGINEERING,Senior,0.1303,3
2611529839739989,Network Engineer,Network Administrator,14206561,ENGINEERING,Senior,0.1138,4
2611529839739989,Network Engineer,Network Administrator,47919212,ENGINEERING,Entry,0.1055,5
1621624046307986,Mechanical Engineer,HVAC Engineer,38314236,ENGINEERING,Mid,0.2383,1
1621624046307986,Mechanical Engineer,HVAC Engineer,62071407,ENGINEERING,Senior,0.1865,2
1621624046307986,Mechanical Engineer,HVAC Engineer,14554542,ENGINEERING,Mid,0.1763,3
1621624046307986,Mechanical Engineer,HVAC Engineer,26834746,ENGINEERING,Senior,0.157,4
1621624046307986,Mechanical Engineer,HVAC Engineer,61579998,ENGINEERING,Junior,0.141,5
2933142138875674,SEM Specialist,Paid Advertising Specialist,23497307,ENGINEERING,Senior,0.129,1
2933142138875674,SEM Specialist,Paid Advertising Specialist,52246737,INFORMATION-TECHNOLOGY,Junior,0.0722,2
2933142138875674,SEM Specialist,Paid Advertising Specialist,22605864,ENGINEERING,Junior,0.0703,3
2933142138875674,SEM Specialist,Paid Advertising Specialist,64017585,INFORMATION-TECHNOLOGY,Senior,0.0697,4
2933142138875674,SEM Specialist,Paid Advertising Specialist,30223363,INFORMATION-TECHNOLOGY,Senior,0.066,5
2914023394828803,Data Engineer,Big Data Engineer,12011623,ENGINEERING,Junior,0.1165,1
2914023394828803,Data Engineer,Big Data Engineer,39855211,ENGINEERING,Senior,0.0817,2
2914023394828803,Data Engineer,Big Data Engineer,24647794,ENGINEERING,Senior,0.0731,3
2914023394828803,Data Engineer,Big Data Engineer,13264796,ENGINEERING,Junior,0.0671,4
2914023394828803,Data Engineer,Big Data Engineer,25608963,ENGINEERING,Mid,0.0634,5
3070222210207208,UX/UI Designer,User Experience Designer,10839851,INFORMATION-TECHNOLOGY,Senior,0.1057,1
3070222210207208,UX/UI Designer,User Experience Designer,17641670,INFORMATION-TECHNOLOGY,Senior,0.0927,2
3070222210207208,UX/UI Designer,User Experience Designer,19796840,INFORMATION-TECHNOLOGY,Senior,0.0908,3
3070222210207208,UX/UI Designer,User Experience Designer,20408458,INFORMATION-TECHNOLOGY,Mid,0.0882,4
3070222210207208,UX/UI Designer,User Experience Designer,11957080,INFORMATION-TECHNOLOGY,Mid,0.0874,5
306614933746326,Legal Advisor,In-House Counsel,27165830,HR,Senior,0.1155,1
306614933746326,Legal Advisor,In-House Counsel,91697974,INFORMATION-TECHNOLOGY,Junior,0.115,2
306614933746326,Legal Advisor,In-House Counsel,37764298,INFORMATION-TECHNOLOGY,Senior,0.1082,3
306614933746326,Legal Advisor,In-House Counsel,21830565,HR,Senior,0.1031,4
306614933746326,Legal Advisor,In-House Counsel,93112113,HR,Senior,0.101,5
2203409279828088,Electrical Engineer,Power Systems Engineer,24647794,ENGINEERING,Senior,0.3219,1
2203409279828088,Electrical Engineer,Power Systems Engineer,47549345,ENGINEERING,Senior,0.3194,2
2203409279828088,Electrical Engineer,Power Systems Engineer,19397727,ENGINEERING,Entry,0.3036,3
2203409279828088,Electrical Engineer,Power Systems Engineer,17103000,ENGINEERING,Senior,0.2991,4
2203409279828088,Electrical Engineer,Power Systems Engineer,15139979,ENGINEERING,Senior,0.2874,5
655387934388283,Social Media Manager,Social Media Analyst,25676643,HR,Junior,0.0914,1
655387934388283,Social Media Manager,Social Media Analyst,18827609,HR,Entry,0.0792,2
655387934388283,Social Media Manager,Social Media Analyst,64468610,ENGINEERING,Senior,0.0767,3
655387934388283,Social Media Manager,Social Media Analyst,28078163,ENGINEERING,Senior,0.0761,4
655387934388283,Social Media Manager,Social Media Analyst,28762662,ENGINEERING,Senior,0.0724,5
1265304771490638,Software Engineer,Frontend Developer,28762662,ENGINEERING,Senior,0.112,1
1265304771490638,Software Engineer,Frontend Developer,11981094,ENGINEERING,Senior,0.0931,2
1265304771490638,Software Engineer,Frontend Developer,28505854,ENGINEERING,Senior,0.0875,3
1265304771490638,Software Engineer,Frontend Developer,28630325,ENGINEERING,Senior,0.0814,4
1265304771490638,Software Engineer,Frontend Developer,64468610,ENGINEERING,Senior,0.0779,5
618662059518826,Customer Support Specialist,Customer Success Manager,39855211,ENGINEERING,Senior,0.3186,1
618662059518826,Customer Support Specialist,Customer Success Manager,25547145,ACCOUNTANT,Junior,0.2412,2
618662059518826,Customer Support Specialist,Customer Success Manager,25935030,ACCOUNTANT,Entry,0.2348,3
618662059518826,Customer Support Specialist,Customer Success Manager,25905275,INFORMATION-TECHNOLOGY,Mid,0.2187,4
618662059518826,Customer Support Specialist,Customer Success Manager,24230851,INFORMATION-TECHNOLOGY,Junior,0.1931,5
291629877096557,Social Media Manager,Social Media Analyst,25676643,HR,Junior,0.0914,1
291629877096557,Social Media Manager,Social Media Analyst,18827609,HR,Entry,0.0792,2
291629877096557,Social Media Manager,Social Media Analyst,64468610,ENGINEERING,Senior,0.0767,3
291629877096557,Social Media Manager,Social Media Analyst,28078163,ENGINEERING,Senior,0.0761,4
291629877096557,Social Media Manager,Social Media Analyst,28762662,ENGINEERING,Senior,0.0724,5
1993824184178977,Financial Controller,Accounting Controller,39674178,ACCOUNTANT,Senior,0.4753,1
1993824184178977,Financial Controller,Accounting Controller,20393721,ACCOUNTANT,Senior,0.4662,2
1993824184178977,Financial Controller,Accounting Controller,23513618,ACCOUNTANT,Senior,0.4593,3
1993824184178977,Financial Controller,Accounting Controller,78257294,ACCOUNTANT,Senior,0.4493,4
1993824184178977,Financial Controller,Accounting Controller,12802330,ACCOUNTANT,Senior,0.4446,5
865341102852027,Litigation Attorney,Family Law Attorney,18752129,INFORMATION-TECHNOLOGY,Junior,0.0865,1
865341102852027,Litigation Attorney,Family Law Attorney,91697974,INFORMATION-TECHNOLOGY,Junior,0.0729,2
865341102852027,Litigation Attorney,Family Law Attorney,15821633,ACCOUNTANT,Mid,0.0652,3
865341102852027,Litigation Attorney,Family Law Attorney,37764298,INFORMATION-TECHNOLOGY,Senior,0.0587,4
865341102852027,Litigation Attorney,Family Law Attorney,19717385,HR,Senior,0.0577,5
837332825006855,UX/UI Designer,Interaction Designer,64017585,INFORMATION-TECHNOLOGY,Senior,0.0922,1
837332825006855,UX/UI Designer,Interaction Designer,19796840,INFORMATION-TECHNOLOGY,Senior,0.0769,2
837332825006855,UX/UI Designer,Interaction Designer,11957080,INFORMATION-TECHNOLOGY,Mid,0.0742,3
837332825006855,UX/UI Designer,Interaction Designer,96029688,ENGINEERING,Senior,0.073,4
837332825006855,UX/UI Designer,Interaction Designer,24647794,ENGINEERING,Senior,0.0719,5
407887993382297,Marketing Manager,Brand Manager,22323967,HR,Senior,0.1454,1
407887993382297,Marketing Manager,Brand Manager,30223363,INFORMATION-TECHNOLOGY,Senior,0.1005,2
407887993382297,Marketing Manager,Brand Manager,18827609,HR,Entry,0.0709,3
407887993382297,Marketing Manager,Brand Manager,24020470,INFORMATION-TECHNOLOGY,Mid,0.0614,4
407887993382297,Marketing Manager,Brand Manager,25676643,HR,Junior,0.059,5
739126356665154,Administrative Assistant,Data Entry Specialist,79541391,INFORMATION-TECHNOLOGY,Senior,0.1816,1
739126356665154,Administrative Assistant,Data Entry Specialist,18067556,INFORMATION-TECHNOLOGY,Senior,0.1717,2
739126356665154,Administrative Assistant,Data Entry Specialist,10265057,INFORMATION-TECHNOLOGY,Senior,0.1596,3
739126356665154,Administrative Assistant,Data Entry Specialist,29051656,INFORMATION-TECHNOLOGY,Junior,0.1424,4
739126356665154,Administrative Assistant,Data Entry Specialist,37764298,INFORMATION-TECHNOLOGY,Senior,0.1394,5
1651329188379447,Legal Secretary,Legal Assistant,91697974,INFORMATION-TECHNOLOGY,Junior,0.1997,1
1651329188379447,Legal Secretary,Legal Assistant,37764298,INFORMATION-TECHNOLOGY,Senior,0.1778,2
1651329188379447,Legal Secretary,Legal Assistant,10399912,HR,Junior,0.1677,3
1651329188379447,Legal Secretary,Legal Assistant,25857360,INFORMATION-TECHNOLOGY,Senior,0.1243,4
1651329188379447,Legal Secretary,Legal Assistant,23408537,HR,Mid,0.1108,5
2802898394435989,Psychologist,Clinical Psychologist,80053367,ACCOUNTANT,Mid,0.1226,1
2802898394435989,Psychologist,Clinical Psychologist,48037995,INFORMATION-TECHNOLOGY,Mid,0.082,2
2802898394435989,Psychologist,Clinical Psychologist,21265194,HR,Senior,0.0819,3
2802898394435989,Psychologist,Clinical Psychologist,19717385,HR,Senior,0.0729,4
2802898394435989,Psychologist,Clinical Psychologist,17043822,ENGINEERING,Senior,0.0673,5
1108834102968665,Architectural Designer,Interior Designer,86828820,ENGINEERING,Senior,0.079,1
1108834102968665,Architectural Designer,Interior Designer,49127329,ENGINEERING,Senior,0.0781,2
1108834102968665,Architectural Designer,Interior Designer,10985403,ENGINEERING,Junior,0.0773,3
1108834102968665,Architectural Designer,Interior Designer,38314236,ENGINEERING,Mid,0.0657,4
1108834102968665,Architectural Designer,Interior Designer,79541391,INFORMATION-TECHNOLOGY,Senior,0.0654,5
546151864140126,Substance Abuse Counselor,Recovery Coach,80053367,ACCOUNTANT,Mid,0.0848,1
546151864140126,Substance Abuse Counselor,Recovery Coach,25959103,INFORMATION-TECHNOLOGY,Senior,0.074,2
546151864140126,Substance Abuse Counselor,Recovery Coach,20879311,INFORMATION-TECHNOLOGY,Senior,0.0649,3
546151864140126,Substance Abuse Counselor,Recovery Coach,41344156,INFORMATION-TECHNOLOGY,Senior,0.0639,4
546151864140126,Substance Abuse Counselor,Recovery Coach,27295996,INFORMATION-TECHNOLOGY,Senior,0.0633,5
1276235368753480,Network Engineer,Network Administrator,35389360,ENGINEERING,Entry,0.2352,1
1276235368753480,Network Engineer,Network Administrator,22890839,ENGINEERING,Junior,0.1359,2
1276235368753480,Network Engineer,Network Administrator,13149176,ENGINEERING,Senior,0.1303,3
1276235368753480,Network Engineer,Network Administrator,14206561,ENGINEERING,Senior,0.1138,4
1276235368753480,Network Engineer,Network Administrator,47919212,ENGINEERING,Entry,0.1055,5
1242298657365545,Human Resources Manager,Talent Acquisition Manager,19179079,HR,Junior,0.3545,1
1242298657365545,Human Resources Manager,Talent Acquisition Manager,18297650,HR,Senior,0.304,2
1242298657365545,Human Resources Manager,Talent Acquisition Manager,30862904,HR,Mid,0.3003,3
1242298657365545,Human Resources Manager,Talent Acquisition Manager,14640322,HR,Senior,0.2981,4
1242298657365545,Human Resources Manager,Talent Acquisition Manager,18827609,HR,Entry,0.2775,5
2290006807727712,Marketing Specialist,Marketing Analytics Specialist,30223363,INFORMATION-TECHNOLOGY,Senior,0.1961,1
2290006807727712,Marketing Specialist,Marketing Analytics Specialist,18067556,INFORMATION-TECHNOLOGY,Senior,0.1556,2
2290006807727712,Marketing Specialist,Marketing Analytics Specialist,12011623,ENGINEERING,Junior,0.1034,3
2290006807727712,Marketing Specialist,Marketing Analytics Specialist,22323967,HR,Senior,0.0981,4
2290006807727712,Marketing Specialist,Marketing Analytics Specialist,16852973,HR,Senior,0.096,5
2884675361616595,Network Engineer,Network Administrator,35389360,ENGINEERING,Entry,0.2352,1
2884675361616595,Network Engineer,Network Administrator,22890839,ENGINEERING,Junior,0.1359,2
2884675361616595,Network Engineer,Network Administrator,13149176,ENGINEERING,Senior,0.1303,3
2884675361616595,Network Engineer,Network Administrator,14206561,ENGINEERING,Senior,0.1138,4
2884675361616595,Network Engineer,Network Administrator,47919212,ENGINEERING,Entry,0.1055,5
2540961310351524,SEO Analyst,SEO Content Strategist,10641230,INFORMATION-TECHNOLOGY,Junior,0.0832,1
2540961310351524,SEO Analyst,SEO Content Strategist,20674668,INFORMATION-TECHNOLOGY,Junior,0.0794,2
2540961310351524,SEO Analyst,SEO Content Strategist,28897981,INFORMATION-TECHNOLOGY,Entry,0.0573,3
2540961310351524,SEO Analyst,SEO Content Strategist,37242217,INFORMATION-TECHNOLOGY,Mid,0.0539,4
2540961310351524,SEO Analyst,SEO Content Strategist,22450718,INFORMATION-TECHNOLOGY,Junior,0.0492,5
1624456095845034,Financial Advisor,Investment Advisor,12202337,ACCOUNTANT,Senior,0.1856,1
1624456095845034,Financial Advisor,Investment Advisor,12802330,ACCOUNTANT,Senior,0.1301,2
1624456095845034,Financial Advisor,Investment Advisor,78257294,ACCOUNTANT,Senior,0.1192,3
1624456095845034,Financial Advisor,Investment Advisor,50222417,ACCOUNTANT,Junior,0.1112,4
1624456095845034,Financial Advisor,Investment Advisor,15363277,ACCOUNTANT,Junior,0.1055,5
827893657820625,Environmental Engineer,Environmental Consultant,12011623,ENGINEERING,Junior,0.1327,1
